match,date,time,venue,over,ball,bowler,batsman,ball_event,event_info,extract_time
39_DCvsRCB,May 04,16:33:57,Arun Jaitley Stadium,1,1,Dushmantha Chameera,Jacob Bethell,1 run,Jacob Bethell comes down the track to loft; this is a pacy length delivery on the stumps; the thick inside-edge hits the leg and rolls away to his left; brings Virat Kohli on strike,2026-05-04 16:37:09.317560
39_DCvsRCB,May 04,16:33:57,Arun Jaitley Stadium,1,2,Dushmantha Chameera,Virat Kohli,no run,short of length outside off; Virat Kohli gets forward to force it; more off the thick inner half of the bat; Dushmantha Chameera with an outstretched right hand and he stops. Kohli has to retreat as he was outside his crease,2026-05-04 16:37:09.318127
39_DCvsRCB,May 04,16:33:57,Arun Jaitley Stadium,1,3,Dushmantha Chameera,Virat Kohli,FOUR,full outside off; Virat Kohli is away. He gets forward and lofts; the bat turns on impact and it's one bounce over the ropes straight down the ground. A big smile on Kohli's face,2026-05-04 16:37:09.318801
39_DCvsRCB,May 04,16:33:57,Arun Jaitley Stadium,1,4,Dushmantha Chameera,Virat Kohli,no run,short of length outside off; Virat Kohli goes on the back foot and cuts; but picks out Axar at mid-off,2026-05-04 16:37:09.320829
39_DCvsRCB,May 04,16:33:57,Arun Jaitley Stadium,1,5,Dushmantha Chameera,Virat Kohli,no run,slower-ball and the leg-cutter on a short of length outside off; Virat Kohli goes on the back foot and punches it straight to the fielder at point,2026-05-04 16:37:09.324823
39_DCvsRCB,May 04,16:33:57,Arun Jaitley Stadium,1,6,Dushmantha Chameera,Virat Kohli,1 run,direct-hit and Virat Kohli was gone. Full outside off; Virat Kohli gets forward to drive to cover; Miller fumbles but Stubbs is there behind him; he shies and Kohli was struggling,2026-05-04 16:37:09.325621
39_DCvsRCB,May 04,16:33:57,Arun Jaitley Stadium,2,1,Kyle Jamieson,Virat Kohli,1 run,full outside off; Virat Kohli gets forward to drive; the bat turns on impact; quick single and Kohli beats the direct-hit,2026-05-04 16:37:09.326382
39_DCvsRCB,May 04,16:33:57,Arun Jaitley Stadium,2,2,Kyle Jamieson,Jacob Bethell,SIX,short of length on off; Jacob Bethell picks the length so early; goes on the back foot and pulls meatily; easily clears the deep mid-wicket fence,2026-05-04 16:37:09.327468
39_DCvsRCB,May 04,16:33:57,Arun Jaitley Stadium,2,3,Kyle Jamieson,Jacob Bethell,SIX,that's gone into the first-tier at deep mid-wicket. What a shot that is. Even Axar watches the flight of the ball and his mouth goes oooohhhhhhhh in admiration. Jacob Bethell comes down the track and takes it on a short of length; pulls and that's off the middle of the bat. Such a connection and the ball just flies,2026-05-04 16:37:09.328154
39_DCvsRCB,May 04,16:33:57,Arun Jaitley Stadium,2,4,Kyle Jamieson,Jacob Bethell,no run,short of length and tight on middle and off; Jacob Bethell gets forward to defend in front of cover; wants a single but it's not there,2026-05-04 16:37:09.328736
39_DCvsRCB,May 04,16:33:57,Arun Jaitley Stadium,2,5,Kyle Jamieson,Jacob Bethell,out Caught by Natarajan!! Superb catch by Natarajan. He runs and takes it,is heading to the cushions but manages to keep his feet away. Jacob Bethell comes down the track and has to reach for it as he lofts; off the bottom of the bat and it's straight up. Natarajan runs back from mid-on - takes it with both hands and the momentum is taking him near the cushions. He manages to skirt it so well. They check for a clean catch and it is. Some cheer for DC. Immediately Natarajan signalled that it was out but still the umps went upstairs. Jacob Bethell c Natarajan b Kyle Jamieson 20(11) [4s-1 6s-2],2026-05-04 16:37:09.329302
39_DCvsRCB,May 04,16:33:57,Arun Jaitley Stadium,2,6,Kyle Jamieson,Devdutt Padikkal,1 run,full and angling into off; Devdutt Padikkal gets forward to defend; off the open-face; the ball drops just short of slip who can't stop it; ensures Padikkal is off the mark. Rana was the man at slip,2026-05-04 16:37:09.329957
39_DCvsRCB,May 04,16:33:57,Arun Jaitley Stadium,3,1,Dushmantha Chameera,Devdutt Padikkal,no run,short of length and tight on middle; Devdutt Padikkal goes on the back foot and opens the face of the bat as he defends to backward point,2026-05-04 16:37:09.330561
39_DCvsRCB,May 04,16:33:57,Arun Jaitley Stadium,3,2,Dushmantha Chameera,Devdutt Padikkal,SIX,that's Devdutt Padikkal at his very best. He comes down the track and takes it on a length; holds the pose as he lofts; high-elbow and the ball flies over wide long-off. That was sheer timing,2026-05-04 16:37:09.331408
39_DCvsRCB,May 04,16:33:57,Arun Jaitley Stadium,3,3,Dushmantha Chameera,Devdutt Padikkal,1 run,slower-ball and short of length just outside the leg-stump; Devdutt Padikkal backs away and steers to backward point. It should've been stopped but the fielder slides to his right and lets it go. Poor stuff,2026-05-04 16:37:09.332265
39_DCvsRCB,May 04,16:33:57,Arun Jaitley Stadium,3,4,Dushmantha Chameera,Virat Kohli,1 run,the attempted yorker; it's a low full-toss on middle; Virat Kohli gets forward to flick but straight to the fielder at deep backward square-leg,2026-05-04 16:37:09.333227
39_DCvsRCB,May 04,16:33:57,Arun Jaitley Stadium,3,5,Dushmantha Chameera,Devdutt Padikkal,FOUR,easily put away. It's short of length and on the body; Devdutt Padikkal goes on the back foot and glances it fine; it runs away to the fine-leg fence,2026-05-04 16:37:09.334083
39_DCvsRCB,May 04,16:33:57,Arun Jaitley Stadium,3,6,Dushmantha Chameera,Devdutt Padikkal,no run,slower-ball and the leg-cutter on off; Devdutt Padikkal goes on the back foot and cuts; but mistimes it to cover. There was no room,2026-05-04 16:37:09.334625
39_DCvsRCB,May 04,16:33:57,Arun Jaitley Stadium,4,1,Kyle Jamieson,Virat Kohli,1 run,short of length outside off; Virat Kohli goes on the back foot and punches to backward point; Kuldeep Yadav fumbles and that's again poor; should've been stopped,2026-05-04 16:37:09.335134
39_DCvsRCB,May 04,16:33:57,Arun Jaitley Stadium,4,2,Kyle Jamieson,Devdutt Padikkal,SIX,so easy for Devdutt Padikkal. It's full on leg-stump; can't bowl there to him. He gets forward and flicks all the way over deep backward square-leg,2026-05-04 16:37:09.335668
39_DCvsRCB,May 04,16:33:57,Arun Jaitley Stadium,4,3,Kyle Jamieson,Devdutt Padikkal,FOUR,back of a length on middle; Devdutt Padikkal goes on the back foot and pulls wide of mid-wicket; bit of swag in that shot. The leg lifted a bit up when he hit that,2026-05-04 16:37:09.336318
39_DCvsRCB,May 04,16:33:57,Arun Jaitley Stadium,4,4,Kyle Jamieson,Devdutt Padikkal,FOUR,the change of angle doesn't change anything. It's a slower-ball and short of length and angling into the left-hander on middle and leg; Devdutt Padikkal goes on the back foot and helps the pull; to the deep backward square-leg fence; one bounce over the ropes. Wide of Kuldeep,2026-05-04 16:37:09.336879
39_DCvsRCB,May 04,16:33:57,Arun Jaitley Stadium,4,5,Kyle Jamieson,Devdutt Padikkal,no run,short of length on middle; Devdutt Padikkal backs away and comes down the track to flat-bat; mistimes it to mid-off,2026-05-04 16:37:09.337379
39_DCvsRCB,May 04,16:33:57,Arun Jaitley Stadium,4,6,Kyle Jamieson,Devdutt Padikkal,SIX,Kyle Jamieson is being taken to the cleaners. This is full and following Devdutt Padikkal outside the leg-stump; but the balance is there as he lofts over extra-cover. The second time he has hit a six over extra-cover and both of them stunning hits,2026-05-04 16:37:09.337901
39_DCvsRCB,May 04,16:33:57,Arun Jaitley Stadium,5,1,Axar Patel,Virat Kohli,no run,good length on middle; flat and Virat Kohli goes on the back foot to defend it back to Axar Patel,2026-05-04 16:37:09.338387
39_DCvsRCB,May 04,16:33:57,Arun Jaitley Stadium,5,2,Axar Patel,Virat Kohli,1 run,KL thinks it's a direct-hit and lets it go. But the ball goes wide of the stumps and Devdutt Padikkal gets away. Easy run-out chance that. It's a good length delivery on middle; Virat Kohli backs away and cuts to the left of point; Rizvi with a powerful throw and KL at the last moment lets the ball go. Even a desperate dive which Padikkal put wouldn't have saved him,2026-05-04 16:37:09.338962
39_DCvsRCB,May 04,16:33:57,Arun Jaitley Stadium,5,3,Axar Patel,Devdutt Padikkal,1 run,the bouncer and it's short on the stumps; Devdutt Padikkal goes on the back foot and pulls straight to the fielder at deep mid-wicket,2026-05-04 16:37:09.339528
39_DCvsRCB,May 04,16:33:57,Arun Jaitley Stadium,5,4,Axar Patel,Virat Kohli,1 run,good length and drifts into leg-stump; Virat Kohli gets forward to flick to deep square-leg,2026-05-04 16:37:09.340166
39_DCvsRCB,May 04,16:33:57,Arun Jaitley Stadium,5,5,Axar Patel,Devdutt Padikkal,1 run,tossed up full outside the leg-stump; Devdutt Padikkal sweeps and it's gloved over KL Rahul. That could've gone anywhere,2026-05-04 16:37:09.340870
39_DCvsRCB,May 04,16:33:57,Arun Jaitley Stadium,5,6,Axar Patel,Virat Kohli,1 run,9000 IPL runs for Virat Kohli. It's slower and tossed up full just outside off; turns away; Virat Kohli gets forward to drive to long-off. Good cheer for that landmark,2026-05-04 16:37:09.341484
39_DCvsRCB,May 04,16:33:57,Arun Jaitley Stadium,6,1,Natarajan,Virat Kohli,no run,short of length on off; Virat Kohli goes on the back foot and punches it back to Natarajan,2026-05-04 16:37:09.342130
39_DCvsRCB,May 04,16:33:57,Arun Jaitley Stadium,6,2,Natarajan,Virat Kohli,SIX,full and wide outside off; Virat Kohli has to reach for it to loft; does so and hits it straight down the ground. Clears the fence with ease. Just 5 needed now,2026-05-04 16:37:09.342882
39_DCvsRCB,May 04,16:33:57,Arun Jaitley Stadium,6,3,Natarajan,Virat Kohli,SIX,Virat Kohli finishes it off with a six in front of his home crowd. Axar manages a smile as he comes to greet the players. Kohli is all smiles as he chats to Nitish Rana and Kuldeep. This is a short of length delivery on off; Kohli is so quick to pick the length; goes on the back foot and slams the pull over deep mid-wicket; flies over the fence. RCB win this comprehensively,2026-05-04 16:37:09.343633
